created,tweet_text
Mon Nov 07 07:49:59 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:49:54 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:49:47 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:49:33 +0000 2022,"RT @Shutoutgame: 근데 기사마다 경험없다 하는데
지난 5년간
김혜성 송성문 이정후 이지영 이용규가
최정보다 포시 경ㄱㅣ수가 많음
걍5년간 포스트시즌 제일 많이 나온 선수가 김혜성 송성문임 
투수도
안우진 양현 최원태 이영준 이승호가
더…"
Mon Nov 07 07:49:33 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:49:25 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:49:16 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:49:02 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:48:33 +0000 2022,"RT @kingkiwoom_: 키움 타선은 SSG 선발 김광현과 맞대결을 벌인다. 타자들의 응집력에도 기대를 걸어볼 만하다. 키움은 포스트시즌에서 이정후(0.352), 야시엘 푸이그(0.319), 이지영(0.378)이 공격을 진두지휘 중이고 김태진(…"
Mon Nov 07 07:48:26 +0000 2022,RT @kuma_shiki_: ㅋㅋㅌㅌㅌㅋㅌㅌㅌㅋㅋ이지영 빵야 ㅋㅌㅌㅌㅌㅋㅋㅌㅌㅋㅌㅋㅌㅌㅋㅋㅋㅋᩚ https://t.co/111oE1KTqh
Mon Nov 07 07:48:18 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:47:57 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:47:39 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:47:24 +0000 2022,"RT @08heroesrecord: 221107 #키움히어로즈 선발 라인업

1번 김준완(좌익수)
2번 전병우(지명타자)
3번 이정후(중견수)
4번 푸이그(우익수)
5번 김태진(1루수)
6번 이지영(포수)
7번 송성문(3루수)
8번 신준우(유격수)…"
Mon Nov 07 07:47:19 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:46:46 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:46:06 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:46:01 +0000 2022,"RT @08heroesrecord: 221107 #키움히어로즈 선발 라인업

1번 김준완(좌익수)
2번 전병우(지명타자)
3번 이정후(중견수)
4번 푸이그(우익수)
5번 김태진(1루수)
6번 이지영(포수)
7번 송성문(3루수)
8번 신준우(유격수)…"
Mon Nov 07 07:45:52 +0000 2022,"RT @08heroesrecord: 221107 #키움히어로즈 선발 라인업

1번 김준완(좌익수)
2번 전병우(지명타자)
3번 이정후(중견수)
4번 푸이그(우익수)
5번 김태진(1루수)
6번 이지영(포수)
7번 송성문(3루수)
8번 신준우(유격수)…"
Mon Nov 07 07:45:49 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:45:49 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:45:46 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:45:46 +0000 2022,"RT @clou6ay: 젊은선수가 많아 회복속도가 빠르다고는 해도 심리적압박이 큰 포스트시즌은 피로가 가중된다. 전경기 마스크를 쓰고있는 포수 이지영을 비롯해 몸살을앓은 이정후,연투중인 김재웅 등 대부분 지친 상태다. 김태진은 “분위기가 좋아서 다들…"
Mon Nov 07 07:45:34 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:45:33 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:45:30 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:45:08 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:44:59 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:44:55 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:44:50 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:44:16 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:44:13 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:43:45 +0000 2022,"RT @08heroesrecord: 221107 #키움히어로즈 선발 라인업

1번 김준완(좌익수)
2번 전병우(지명타자)
3번 이정후(중견수)
4번 푸이그(우익수)
5번 김태진(1루수)
6번 이지영(포수)
7번 송성문(3루수)
8번 신준우(유격수)…"
Mon Nov 07 07:43:44 +0000 2022,"RT @08heroesrecord: 221107 #키움히어로즈 선발 라인업

1번 김준완(좌익수)
2번 전병우(지명타자)
3번 이정후(중견수)
4번 푸이그(우익수)
5번 김태진(1루수)
6번 이지영(포수)
7번 송성문(3루수)
8번 신준우(유격수)…"
Mon Nov 07 07:43:38 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:43:32 +0000 2022,"RT @08heroesrecord: 221107 #키움히어로즈 선발 라인업

1번 김준완(좌익수)
2번 전병우(지명타자)
3번 이정후(중견수)
4번 푸이그(우익수)
5번 김태진(1루수)
6번 이지영(포수)
7번 송성문(3루수)
8번 신준우(유격수)…"
Mon Nov 07 07:43:23 +0000 2022,"RT @08heroesrecord: 221107 #키움히어로즈 선발 라인업

1번 김준완(좌익수)
2번 전병우(지명타자)
3번 이정후(중견수)
4번 푸이그(우익수)
5번 김태진(1루수)
6번 이지영(포수)
7번 송성문(3루수)
8번 신준우(유격수)…"
Mon Nov 07 07:43:22 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:43:09 +0000 2022,"RT @IAMZamong: 메가스터디 수학강사 현우진 이새끼 완전 개쓰레기였네. 이지영 강사가 고소 안했음 그간 학생들한테 했던 일들도 다 묻힐 뻔함. 
이새끼가 한 짓거리 기사에 알려진 것만 나열해도 이게 다 몇개야. 

""채팅방서 모욕"" 사회1타…"
Mon Nov 07 07:42:55 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:42:53 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:42:48 +0000 2022,"RT @08heroesrecord: 221107 #키움히어로즈 선발 라인업

1번 김준완(좌익수)
2번 전병우(지명타자)
3번 이정후(중견수)
4번 푸이그(우익수)
5번 김태진(1루수)
6번 이지영(포수)
7번 송성문(3루수)
8번 신준우(유격수)…"
Mon Nov 07 07:42:34 +0000 2022,"RT @08heroesrecord: 221107 #키움히어로즈 선발 라인업

1번 김준완(좌익수)
2번 전병우(지명타자)
3번 이정후(중견수)
4번 푸이그(우익수)
5번 김태진(1루수)
6번 이지영(포수)
7번 송성문(3루수)
8번 신준우(유격수)…"
Mon Nov 07 07:42:33 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:42:29 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:42:21 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:42:14 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:42:11 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:42:04 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:41:58 +0000 2022,"RT @08heroesrecord: 221107 #키움히어로즈 선발 라인업

1번 김준완(좌익수)
2번 전병우(지명타자)
3번 이정후(중견수)
4번 푸이그(우익수)
5번 김태진(1루수)
6번 이지영(포수)
7번 송성문(3루수)
8번 신준우(유격수)…"
Mon Nov 07 07:41:50 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:41:46 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:41:45 +0000 2022,"RT @08heroesrecord: 221107 #키움히어로즈 선발 라인업

1번 김준완(좌익수)
2번 전병우(지명타자)
3번 이정후(중견수)
4번 푸이그(우익수)
5번 김태진(1루수)
6번 이지영(포수)
7번 송성문(3루수)
8번 신준우(유격수)…"
Mon Nov 07 07:41:45 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:41:32 +0000 2022,"RT @08heroesrecord: 221107 #키움히어로즈 선발 라인업

1번 김준완(좌익수)
2번 전병우(지명타자)
3번 이정후(중견수)
4번 푸이그(우익수)
5번 김태진(1루수)
6번 이지영(포수)
7번 송성문(3루수)
8번 신준우(유격수)…"
Mon Nov 07 07:41:26 +0000 2022,"RT @08heroesrecord: 221107 #키움히어로즈 선발 라인업

1번 김준완(좌익수)
2번 전병우(지명타자)
3번 이정후(중견수)
4번 푸이그(우익수)
5번 김태진(1루수)
6번 이지영(포수)
7번 송성문(3루수)
8번 신준우(유격수)…"
Mon Nov 07 07:41:26 +0000 2022,"RT @08heroesrecord: 221107 #키움히어로즈 선발 라인업

1번 김준완(좌익수)
2번 전병우(지명타자)
3번 이정후(중견수)
4번 푸이그(우익수)
5번 김태진(1루수)
6번 이지영(포수)
7번 송성문(3루수)
8번 신준우(유격수)…"
Mon Nov 07 07:41:19 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:41:15 +0000 2022,"221107 #키움히어로즈 선발 라인업

1번 김준완(좌익수)
2번 전병우(지명타자)
3번 이정후(중견수)
4번 푸이그(우익수)
5번 김태진(1루수)
6번 이지영(포수)
7번 송성문(3루수)
8번 신준우(유… https://t.co/RIXUIiUcGd"
Mon Nov 07 07:40:58 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:40:57 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:40:52 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:40:48 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:40:38 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:40:37 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:40:34 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:40:21 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:40:19 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:40:11 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:39:59 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:39:58 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:39:54 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:39:43 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:39:43 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:39:35 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:39:35 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:39:34 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:39:34 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:39:33 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:39:24 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:39:24 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:39:23 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:39:22 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:39:15 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:39:12 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:39:11 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:39:08 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:39:06 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:38:58 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:38:58 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:38:53 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:38:52 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 07:38:49 +0000 2022,"5차전 키움 라인업

김준완(좌익수) 
전병우(지명타자) 
이정후(중견수) 
야시엘 푸이그(우익수) 
김태진(1루수) 
이지영(포수) 
송성문(3루수) 
신준우(유격수) 
김혜성(2루수)"
